split,camera,use,elevation_deg,bearing_deg,range_m,vials,bench,lab_varied,light,dark,degraded,selected_for_training
rail_train,rail,train,40.3,271.5,3.2,19,as built,1,0.647,0,1,1
rail_train,rail,train,40.8,268.6,3.12,24,cluster,1,1.012,0,0,1
rail_train,rail,train,39.7,271.5,3.25,29,scatter,1,0.854,0,1,1
rail_train,rail,train,38.9,269.5,3.17,68,scatter,1,0.634,0,1,1
rail_train,rail,train,39.5,268.9,3.18,16,cluster,0,0.553,0,0,1
rail_train,rail,train,38.7,270.3,3.12,59,crowd,1,0.989,0,0,1
rail_train,rail,train,40.4,269.6,3.22,20,scatter,1,0.677,0,0,1
rail_train,rail,train,39.9,268.8,3.21,39,clusters,0,1.34,0,1,1
rail_train,rail,train,38.6,270.0,3.18,11,scatter,1,0.724,0,1,1
rail_train,rail,train,38.1,273.3,3.16,9,scatter,0,0.88,0,0,1
rail_train,rail,train,39.8,272.2,3.24,50,clusters,0,1.274,0,0,1
rail_train,rail,train,39.8,272.0,3.22,9,scatter,1,1.306,0,0,1
rail_train,rail,train,41.1,271.1,3.12,56,crowd,0,0.785,0,0,1
rail_train,rail,train,40.2,269.4,3.18,26,clusters,1,1.143,0,1,1
rail_train,rail,train,38.3,269.5,3.18,23,cluster,1,0.557,0,0,1
rail_train,rail,train,39.7,269.0,3.16,50,crowd,0,1.305,0,0,1
rail_train,rail,train,38.5,270.1,3.13,30,scatter,1,1.048,0,0,1
rail_train,rail,train,40.3,268.6,3.24,61,crowd,1,0.863,0,0,1
rail_train,rail,train,41.5,270.2,3.14,31,scatter,0,1.314,0,0,1
rail_train,rail,train,39.2,267.1,3.16,30,scatter,1,0.617,0,1,1
rail_train,rail,train,40.1,269.6,3.21,19,as built,1,0.644,0,0,1
rail_train,rail,train,40.0,267.8,3.25,20,scatter,1,1.05,0,1,1
rail_train,rail,train,39.7,268.1,3.22,49,crowd,1,1.441,0,1,1
rail_train,rail,train,39.1,271.8,3.21,32,scatter,1,0.614,0,0,1
rail_train,rail,train,39.8,270.7,3.17,10,scatter,1,1.441,0,1,1
rail_train,rail,train,39.2,270.1,3.19,9,scatter,1,0.609,0,0,1
rail_train,rail,train,39.9,269.7,3.23,54,scatter,1,1.175,0,1,1
rail_train,rail,train,39.4,271.8,3.23,12,cluster,1,1.42,0,0,1
rail_train,rail,train,38.5,269.0,3.13,27,scatter,0,0.603,0,0,1
rail_train,rail,train,40.0,271.6,3.23,19,cluster,1,0.838,0,1,1
rail_train,rail,train,39.5,271.0,3.22,10,scatter,0,1.203,0,1,1
rail_train,rail,train,38.7,268.2,3.2,65,crowd,1,1.393,0,1,1
rail_train,rail,train,40.0,270.2,3.19,19,cluster,1,1.03,0,0,1
rail_train,rail,train,38.8,271.0,3.18,43,scatter,0,1.218,0,0,1
rail_train,rail,train,40.5,270.0,3.15,23,rows,1,1.313,0,0,1
rail_train,rail,train,40.4,272.4,3.23,19,as built,1,1.074,0,0,1
rail_train,rail,train,39.1,271.4,3.2,31,scatter,1,0.694,0,0,1
rail_train,rail,train,40.3,270.9,3.18,55,clusters,0,0.814,0,0,1
rail_train,rail,train,40.0,271.3,3.08,19,clusters,0,0.73,0,0,1
rail_train,rail,train,40.4,268.8,3.21,53,crowd,1,1.115,0,1,1
rail_train,rail,train,41.0,268.0,3.13,16,scatter,1,1.284,0,0,1
rail_train,rail,train,40.4,270.4,3.15,68,rows,0,0.954,0,0,1
rail_train,rail,train,41.4,272.0,3.14,19,as built,1,1.005,0,0,1
rail_train,rail,train,39.4,269.9,3.14,37,clusters,1,1.359,0,0,1
rail_train,rail,train,41.1,269.3,3.16,11,scatter,1,1.357,0,0,1
rail_train,rail,train,40.0,270.7,3.2,51,crowd,1,0.977,0,0,1
rail_train,rail,train,38.9,270.9,3.18,66,scatter,1,0.686,0,0,1
rail_train,rail,train,39.2,270.5,3.21,41,scatter,1,1.138,0,0,1
rail_train,rail,train,39.1,268.9,3.22,13,cluster,1,1.338,0,0,1
rail_train,rail,train,40.6,271.7,3.21,53,clusters,1,1.15,0,0,1
rail_train,rail,train,38.4,270.3,3.19,40,clusters,1,0.864,0,0,1
rail_train,rail,train,39.5,272.4,3.22,19,as built,1,1.163,0,1,1
rail_train,rail,train,39.6,272.2,3.21,15,cluster,0,1.212,0,0,1
rail_train,rail,train,40.9,268.8,3.11,47,crowd,1,1.325,0,0,1
rail_train,rail,train,40.7,271.7,3.22,28,cluster,0,1.142,0,0,1
rail_train,rail,train,39.9,272.2,3.09,20,rows,1,1.251,0,0,1
rail_train,rail,train,40.4,269.7,3.2,61,clusters,1,1.403,0,1,1
rail_train,rail,train,39.5,273.0,3.22,19,as built,1,0.711,0,1,1
rail_train,rail,train,40.2,271.8,3.2,33,clusters,0,1.197,0,0,1
rail_train,rail,train,40.8,268.4,3.17,22,scatter,1,1.285,0,0,1
rail_train,rail,train,39.7,271.8,3.23,18,as built,1,0.996,0,1,1
rail_train,rail,train,40.2,271.5,3.19,9,cluster,1,0.868,0,0,1
rail_train,rail,train,40.0,273.4,3.26,19,as built,1,1.363,0,0,1
rail_train,rail,train,40.6,267.3,3.17,19,scatter,1,0.789,0,0,1
rail_train,rail,train,40.8,268.3,3.11,57,rows,1,0.893,0,1,1
rail_train,rail,train,40.1,269.2,3.22,13,scatter,0,1.131,0,0,1
rail_train,rail,train,38.2,269.0,3.15,34,clusters,1,0.581,0,0,1
rail_train,rail,train,39.6,267.3,3.2,50,scatter,1,0.881,0,0,1
rail_train,rail,train,41.1,272.2,3.15,48,crowd,0,0.683,0,1,1
rail_train,rail,train,41.3,271.2,3.16,32,scatter,1,0.731,0,1,1
rail_train,rail,train,39.4,267.4,3.2,59,crowd,1,1.396,0,0,1
rail_train,rail,train,39.8,267.3,3.17,22,scatter,1,1.047,0,0,1
rail_train,rail,train,40.2,267.9,3.16,23,scatter,0,1.157,0,0,1
rail_train,rail,train,40.4,272.1,3.24,26,scatter,1,0.77,0,0,1
rail_train,rail,train,39.1,271.5,3.22,74,rows,0,0.846,0,1,1
rail_train,rail,train,39.3,269.2,3.18,28,crowd,1,0.764,0,0,1
rail_train,rail,train,39.9,266.5,3.22,19,cluster,1,1.391,0,0,1
rail_train,rail,train,40.6,271.2,3.2,59,rows,1,0.868,0,0,1
rail_train,rail,train,40.6,272.4,3.15,13,cluster,1,0.637,0,0,1
rail_train,rail,train,39.7,270.5,3.17,14,cluster,1,1.198,0,0,1
rail_train,rail,train,39.7,271.9,3.19,16,scatter,1,0.62,0,0,1
rail_train,rail,train,40.5,271.8,3.2,19,cluster,1,0.957,0,0,1
rail_train,rail,train,40.8,267.5,3.19,13,cluster,1,1.295,0,1,1
rail_train,rail,train,40.0,271.0,3.24,34,crowd,0,0.975,0,0,1
rail_train,rail,train,39.4,272.0,3.12,56,scatter,1,0.685,0,0,1
rail_train,rail,train,40.0,269.8,3.26,24,cluster,0,0.555,0,1,1
rail_train,rail,train,39.6,272.8,3.24,75,clusters,1,1.099,0,0,1
rail_train,rail,train,40.9,269.0,3.17,11,scatter,0,0.923,0,0,1
rail_train,rail,train,39.9,268.2,3.23,11,cluster,1,1.414,0,0,1
rail_train,rail,train,39.2,268.5,3.23,55,crowd,0,0.993,0,0,1
rail_train,rail,train,39.8,270.1,3.19,30,scatter,1,1.279,0,0,1
rail_train,rail,train,40.7,269.9,3.19,19,as built,1,0.656,0,0,1
rail_train,rail,train,39.6,269.9,3.17,23,crowd,1,1.145,0,1,1
rail_train,rail,train,39.7,270.7,3.22,46,clusters,0,0.842,0,0,1
rail_train,rail,train,39.8,271.2,3.16,49,scatter,0,1.435,0,0,1
rail_train,rail,train,39.6,267.4,3.11,11,scatter,1,1.25,0,0,1
rail_train,rail,train,39.5,269.6,3.24,11,scatter,0,0.816,0,0,1
rail_train,rail,train,40.0,272.5,3.25,48,crowd,1,1.197,0,0,1
rail_train,rail,train,39.7,269.7,3.22,19,as built,0,0.884,0,0,1
rail_train,rail,train,39.2,269.8,3.2,45,crowd,1,0.911,0,0,1
rail_train,rail,train,39.5,272.6,3.23,25,clusters,1,0.715,0,0,1
rail_train,rail,train,41.0,271.2,3.19,32,scatter,1,1.195,0,1,1
rail_train,rail,train,40.4,270.0,3.22,32,cluster,1,1.089,0,0,1
rail_train,rail,train,41.0,272.8,3.15,25,scatter,1,0.793,0,1,1
rail_train,rail,train,39.4,268.7,3.2,19,as built,1,1.201,0,1,1
rail_train,rail,train,39.0,266.5,3.16,16,scatter,0,0.589,0,1,1
rail_train,rail,train,40.2,268.8,3.23,35,rows,1,0.607,0,1,1
rail_train,rail,train,39.4,272.5,3.22,21,cluster,0,1.231,0,0,1
rail_train,rail,train,40.9,272.0,3.14,29,cluster,0,1.162,0,0,1
rail_train,rail,train,41.2,267.9,3.18,19,as built,1,1.271,0,1,1
rail_train,rail,train,41.3,269.3,3.16,20,cluster,1,1.077,0,0,1
rail_train,rail,train,38.7,270.1,3.2,47,rows,1,1.161,0,0,1
rail_train,rail,train,40.0,269.2,3.2,30,cluster,1,1.424,0,0,1
rail_train,rail,train,39.1,269.7,3.1,13,scatter,1,0.704,0,0,1
rail_train,rail,train,40.7,272.7,3.21,47,crowd,1,1.079,0,0,1
rail_train,rail,train,39.9,269.5,3.24,19,as built,1,1.006,0,1,1
rail_train,rail,train,40.0,269.9,3.23,57,rows,1,0.69,0,0,1
rail_train,rail,train,40.5,269.6,3.23,11,scatter,1,0.641,0,0,1
rail_train,rail,train,38.3,269.6,3.16,74,scatter,1,1.082,0,0,1
rail_train,rail,train,40.4,267.8,3.16,10,cluster,1,1.429,0,0,1
rail_train,rail,train,39.6,271.0,3.22,11,cluster,0,1.062,0,1,1
rail_train,rail,train,41.1,268.8,3.18,19,as built,1,0.626,0,0,1
rail_train,rail,train,41.0,269.2,3.15,43,scatter,0,1.047,0,1,1
rail_train,rail,train,40.7,270.0,3.19,9,scatter,0,0.591,0,0,1
rail_train,rail,train,39.5,269.8,3.21,30,cluster,0,0.917,0,0,1
rail_train,rail,train,39.2,272.5,3.18,29,cluster,0,0.788,0,1,1
rail_train,rail,train,39.0,270.2,3.19,13,cluster,1,1.198,0,0,1
rail_train,rail,train,39.6,269.3,3.11,16,cluster,1,0.669,0,0,1
rail_train,rail,train,40.4,267.8,3.14,21,clusters,0,0.61,0,1,1
rail_train,rail,train,39.6,270.3,3.18,29,crowd,1,0.933,0,0,1
rail_train,rail,train,40.0,266.5,3.19,12,rows,1,1.352,0,0,1
rail_train,rail,train,39.9,271.7,3.18,25,scatter,1,1.427,0,0,1
rail_train,rail,train,40.2,271.3,3.22,16,cluster,1,0.928,0,0,1
rail_train,rail,train,39.7,272.5,3.18,19,as built,0,1.377,0,1,1
rail_train,rail,train,39.0,269.0,3.18,15,cluster,0,0.557,0,1,1
rail_train,rail,train,40.0,266.5,3.22,7,scatter,1,1.208,0,0,1
rail_train,rail,train,39.9,271.9,3.23,74,crowd,1,0.919,0,0,1
rail_train,rail,train,39.9,269.2,3.16,16,cluster,1,0.887,0,1,1
rail_train,rail,train,39.5,270.1,3.18,26,cluster,0,0.59,0,1,1
rail_train,rail,train,39.1,272.6,3.21,17,scatter,1,1.101,0,0,1
rail_train,rail,train,40.0,271.3,3.18,18,scatter,1,0.632,0,0,1
rail_train,rail,train,40.4,269.4,3.13,15,scatter,1,1.239,0,1,1
rail_train,rail,train,40.3,270.0,3.17,19,rows,0,1.041,0,0,1
rail_train,rail,train,39.6,268.9,3.19,25,cluster,0,0.777,0,1,1
rail_train,rail,train,39.2,273.0,3.17,19,as built,0,1.433,0,0,1
rail_train,rail,train,40.0,267.0,3.24,24,cluster,0,1.244,0,0,1
rail_train,rail,train,40.9,267.0,3.2,55,crowd,0,0.986,0,1,1
rail_train,rail,train,40.4,271.3,3.21,15,scatter,1,1.37,0,1,1
rail_train,rail,train,40.2,268.2,3.21,32,clusters,1,1.071,0,0,1
rail_train,rail,train,40.9,267.6,3.14,24,scatter,1,0.895,0,0,1
rail_train,rail,train,41.6,270.8,3.14,26,cluster,1,1.208,0,0,1
rail_train,rail,train,39.3,267.9,3.1,15,cluster,1,1.373,0,1,1
rail_train,rail,train,39.9,266.8,3.1,54,crowd,0,0.987,0,0,1
rail_train,rail,train,39.4,269.9,3.18,32,crowd,0,1.176,0,0,1
rail_train,rail,train,39.4,271.8,3.22,8,scatter,1,1.008,0,0,1
rail_train,rail,train,38.2,271.6,3.18,19,as built,1,0.736,0,1,1
rail_train,rail,train,40.9,270.7,3.15,23,scatter,1,0.996,0,1,1
rail_train,rail,train,38.5,271.5,3.15,32,scatter,1,0.807,0,0,1
rail_train,rail,train,39.5,268.0,3.12,21,clusters,1,0.698,0,1,1
rail_train,rail,train,39.0,269.2,3.18,44,rows,1,1.436,0,1,1
rail_train,rail,train,39.1,270.1,3.15,73,crowd,1,1.13,0,0,1
rail_train,rail,train,40.5,270.2,3.17,66,clusters,1,0.74,0,1,1
rail_train,rail,train,40.0,271.4,3.23,20,crowd,0,0.65,0,1,1
rail_train,rail,train,38.5,270.4,3.19,19,as built,1,0.662,0,0,1
rail_train,rail,train,40.2,270.2,3.14,58,clusters,0,0.771,0,1,1
rail_train,rail,train,38.6,268.6,3.19,20,cluster,1,1.31,0,0,1
rail_train,rail,train,39.8,271.1,3.06,24,crowd,1,0.927,0,0,1
rail_train,rail,train,39.8,269.4,3.25,13,scatter,0,1.079,0,0,1
rail_train,rail,train,40.4,270.2,3.2,25,scatter,0,1.245,0,0,1
rail_train,rail,train,39.2,267.4,3.18,38,scatter,1,0.693,0,0,1
rail_train,rail,train,40.0,269.9,3.11,17,cluster,1,1.268,0,0,1
rail_train,rail,train,39.3,273.5,3.18,58,crowd,1,1.097,0,1,1
rail_train,rail,train,40.6,270.1,3.22,19,clusters,1,1.014,0,0,1
rail_train,rail,train,39.3,269.4,3.18,44,crowd,1,0.965,0,0,1
rail_train,rail,train,39.8,268.8,3.18,22,scatter,0,1.057,0,0,1
rail_train,rail,train,39.8,271.8,3.14,43,clusters,0,1.261,0,1,1
rail_train,rail,train,40.4,267.8,3.18,11,scatter,0,1.436,0,1,1
rail_train,rail,train,40.9,269.1,3.17,52,clusters,1,0.8,0,0,1
rail_train,rail,train,39.7,269.1,3.22,19,as built,1,1.063,0,0,1
rail_train,rail,train,38.7,270.6,3.12,68,scatter,1,0.707,0,0,1
rail_train,rail,train,40.1,268.7,3.19,9,scatter,1,1.269,0,0,1
rail_train,rail,train,40.5,268.5,3.17,19,cluster,1,1.083,0,0,1
rail_train,rail,train,40.3,271.2,3.21,59,crowd,1,1.235,0,1,1
rail_train,rail,train,40.0,268.9,3.21,11,scatter,1,0.867,0,0,1
rail_train,rail,train,38.8,268.4,3.16,18,scatter,0,1.378,0,1,1
rail_train,rail,train,39.2,269.4,3.22,46,rows,1,1.35,0,1,1
rail_train,rail,train,39.3,267.9,3.17,25,scatter,1,0.717,0,0,1
rail_train,rail,train,39.0,272.7,3.19,13,scatter,1,0.712,0,0,1
rail_train,rail,train,40.3,270.7,3.24,21,cluster,1,1.252,0,0,1
rail_train,rail,train,41.5,269.2,3.16,46,crowd,1,1.25,0,1,1
rail_train,rail,train,40.0,266.8,3.22,31,scatter,1,0.851,0,0,1
rail_train,rail,train,40.4,271.3,3.11,13,scatter,1,1.152,0,1,1
rail_train,rail,train,40.6,272.3,3.22,23,scatter,1,0.774,0,0,1
rail_train,rail,train,38.5,273.1,3.14,11,rows,0,1.406,0,1,1
rail_train,rail,train,41.6,266.9,3.15,50,scatter,1,0.881,0,1,1
rail_train,rail,train,40.1,269.8,3.22,55,clusters,1,0.562,0,0,1
rail_train,rail,train,39.8,272.4,3.21,52,crowd,0,0.752,0,0,1
rail_train,rail,train,39.7,270.1,3.17,11,crowd,1,1.149,0,0,1
rail_train,rail,train,40.5,266.4,3.17,67,scatter,1,0.668,0,0,1
rail_train,rail,train,39.1,269.0,3.1,19,as built,1,1.061,0,1,1
rail_train,rail,train,40.8,271.4,3.19,40,scatter,1,0.936,0,1,1
rail_train,rail,train,40.7,270.0,3.22,17,rows,1,1.195,0,0,1
rail_train,rail,train,39.0,267.5,3.22,39,crowd,1,0.762,0,1,1
rail_train,rail,train,39.8,270.7,3.21,36,clusters,1,1.01,0,1,1
rail_train,rail,train,40.0,269.4,3.21,66,rows,1,0.617,0,1,1
rail_train,rail,train,39.8,268.4,3.17,34,scatter,1,1.317,0,0,1
rail_train,rail,train,40.0,270.2,3.2,49,rows,0,1.112,0,0,1
rail_train,rail,train,40.2,269.8,3.17,17,scatter,1,1.031,0,1,1
rail_train,rail,train,39.0,272.2,3.16,45,crowd,1,1.183,0,0,1
rail_train,rail,train,39.9,267.0,3.13,29,scatter,1,1.139,0,0,1
rail_train,rail,train,40.2,267.9,3.25,12,crowd,0,0.891,0,0,1
rail_train,rail,train,39.9,268.5,3.25,25,scatter,1,1.402,0,0,1
rail_train,rail,train,38.1,273.4,3.18,27,rows,0,0.72,0,0,1
rail_train,rail,train,39.9,268.9,3.22,33,cluster,1,0.595,0,0,1
rail_train,rail,train,38.7,269.8,3.19,19,as built,1,0.554,0,0,1
rail_train,rail,train,39.8,270.9,3.16,10,scatter,1,1.003,0,0,1
rail_train,rail,train,40.0,270.4,3.23,18,scatter,1,0.877,0,1,1
rail_train,rail,train,39.9,271.5,3.24,26,scatter,1,1.299,0,1,1
rail_train,rail,train,39.8,268.6,3.23,19,as built,1,1.252,0,0,1
rail_train,rail,train,41.1,271.1,3.15,29,scatter,1,1.042,0,0,1
rail_train,rail,train,39.8,269.3,3.22,11,rows,1,0.92,0,1,1
rail_train,rail,train,40.0,269.3,3.21,18,scatter,1,1.122,0,0,1
rail_train,rail,train,39.7,271.1,3.23,30,clusters,1,0.985,0,0,1
rail_train,rail,train,39.4,269.5,3.17,17,scatter,1,1.202,0,0,1
rail_train,rail,train,38.6,271.1,3.2,36,scatter,1,1.211,0,1,1
rail_train,rail,train,39.9,271.7,3.23,25,rows,0,1.083,0,0,1
rail_train,rail,train,39.9,268.3,3.22,19,as built,1,1.157,0,0,1
rail_train,rail,train,39.5,271.4,3.22,29,scatter,0,1.063,0,1,1
rail_train,rail,train,40.1,272.5,3.21,20,cluster,1,1.317,0,1,1
rail_train,rail,train,38.7,268.1,3.19,10,clusters,1,1.193,0,1,1
rail_train,rail,train,39.9,269.0,3.22,53,clusters,0,1.283,0,0,1
rail_train,rail,train,40.7,271.0,3.21,21,scatter,1,1.209,0,0,1
rail_train,rail,train,40.9,270.0,3.11,52,scatter,1,0.672,0,0,1
rail_train,rail,train,41.0,270.6,3.16,18,scatter,1,1.149,0,0,1
rail_train,rail,train,38.3,268.5,3.18,19,scatter,1,0.637,0,0,1
rail_train,rail,train,40.7,270.5,3.21,43,crowd,0,1.038,0,1,1
rail_train,rail,train,40.1,272.2,3.23,52,scatter,1,0.878,0,0,1
rail_train,rail,train,40.2,270.4,3.21,30,scatter,0,1.221,0,1,1
rail_train,rail,train,40.3,267.8,3.22,9,scatter,1,0.807,0,0,1
rail_train,rail,train,40.9,271.2,3.19,33,crowd,1,1.31,0,1,1
rail_train,rail,train,39.1,269.2,3.15,54,clusters,1,1.137,0,0,1
rail_train,rail,train,40.4,268.7,3.1,33,scatter,1,1.304,0,1,1
rail_train,rail,train,40.3,269.1,3.24,19,as built,1,1.134,0,0,1
rail_train,rail,train,39.8,270.8,3.13,31,scatter,1,0.696,0,0,1
rail_train,rail,train,39.7,270.8,3.21,13,rows,1,1.271,0,0,1
rail_train,rail,train,41.4,269.5,3.13,47,rows,1,0.689,0,0,1
rail_train,rail,train,39.4,269.0,3.22,19,cluster,1,1.018,0,0,1
rail_train,rail,train,41.1,270.6,3.15,23,cluster,1,0.761,0,1,1
rail_train,rail,train,39.9,268.1,3.25,19,as built,0,0.636,0,1,1
rail_train,rail,train,40.4,272.3,3.09,66,crowd,0,0.903,0,0,1
rail_train,rail,train,40.0,272.6,3.25,41,rows,1,1.416,0,1,1
rail_train,rail,train,40.4,271.2,3.24,40,clusters,1,0.818,0,1,1
rail_train,rail,train,39.7,268.7,3.2,28,scatter,0,0.837,0,0,1
rail_train,rail,train,40.2,271.3,3.22,36,crowd,0,1.119,0,1,1
rail_train,rail,train,38.6,270.6,3.17,65,crowd,0,0.897,0,1,1
rail_train,rail,train,40.4,271.8,3.23,29,cluster,1,1.119,0,0,1
rail_train,rail,train,40.8,271.7,3.19,29,cluster,0,0.671,0,0,1
rail_train,rail,train,39.0,270.7,3.15,59,scatter,1,0.583,0,0,1
rail_train,rail,train,39.9,267.8,3.26,19,as built,1,1.057,0,1,1
rail_train,rail,train,40.6,268.9,3.22,29,cluster,1,1.434,0,0,1
rail_train,rail,train,40.1,268.8,3.2,25,crowd,1,0.861,0,0,1
rail_train,rail,train,40.0,272.4,3.19,58,rows,0,1.171,0,0,1
rail_train,rail,train,40.0,271.4,3.24,54,scatter,0,0.632,0,0,1
rail_train,rail,train,39.5,270.3,3.21,11,scatter,0,1.171,0,1,1
rail_train,rail,train,40.4,271.8,3.23,22,scatter,1,0.611,0,0,1
rail_train,rail,train,40.5,269.4,3.17,14,scatter,0,1.216,0,0,1
rail_train,rail,train,40.6,269.6,3.15,19,as built,1,0.657,0,1,1
rail_train,rail,train,40.3,272.2,3.22,10,cluster,1,1.176,0,1,1
rail_train,rail,train,39.6,267.1,3.24,28,clusters,1,1.252,0,0,1
rail_train,rail,train,39.5,266.5,3.21,69,rows,1,0.956,0,1,1
rail_train,rail,train,39.8,270.3,3.19,29,cluster,0,0.847,0,0,1
rail_train,rail,train,38.3,272.0,3.15,55,clusters,1,1.351,0,0,1
rail_train,rail,train,40.7,268.3,3.2,26,scatter,1,1.372,0,1,1
rail_train,rail,train,39.9,270.2,3.16,31,cluster,0,0.94,0,0,1
rail_train,rail,train,40.2,266.5,3.18,31,scatter,1,1.163,0,0,1
rail_train,rail,train,40.0,270.3,3.22,11,cluster,1,0.59,0,0,1
rail_train,rail,train,40.3,270.5,3.22,35,clusters,1,0.739,0,0,1
rail_train,rail,train,39.5,269.9,3.13,9,scatter,1,1.445,0,0,1
rail_train,rail,train,39.9,269.4,3.23,57,scatter,0,1.129,0,0,1
rail_train,rail,train,40.1,270.8,3.18,26,cluster,1,1.311,0,1,1
rail_train,rail,train,40.7,268.9,3.11,37,clusters,1,0.593,0,0,1
rail_train,rail,train,38.4,269.4,3.18,27,scatter,1,0.848,0,1,1
rail_train,rail,train,39.5,268.2,3.15,31,scatter,0,0.578,0,0,1
rail_train,rail,train,38.3,268.6,3.15,13,cluster,1,0.93,0,0,1
rail_train,rail,train,39.8,269.1,3.22,19,as built,1,1.118,0,1,1
rail_train,rail,train,40.6,269.8,3.18,19,as built,0,0.576,0,1,1
rail_train,rail,train,38.8,270.1,3.11,72,crowd,1,1.399,0,1,1
rail_train,rail,train,40.1,270.1,3.23,58,crowd,1,1.329,0,0,1
rail_train,rail,train,39.7,270.1,3.2,26,scatter,0,0.685,0,0,1
rail_train,rail,train,39.7,269.3,3.13,35,rows,1,1.282,0,0,1
rail_train,rail,train,40.7,268.8,3.15,58,rows,0,1.043,0,1,1
rail_train,rail,train,40.2,269.0,3.24,36,crowd,1,1.136,0,0,1
rail_train,rail,train,40.2,271.2,3.19,66,crowd,0,1.29,0,0,1
rail_train,rail,train,40.4,272.3,3.19,40,scatter,0,1.444,0,0,1
rail_train,rail,train,39.9,270.6,3.25,17,scatter,1,1.232,0,0,1
rail_train,rail,train,41.5,267.9,3.14,73,crowd,1,1.242,0,1,1
rail_train,rail,train,39.8,271.2,3.17,12,scatter,0,0.83,0,0,1
rail_train,rail,train,39.9,269.1,3.22,42,rows,1,0.798,0,0,1
rail_train,rail,train,38.2,270.2,3.17,17,cluster,1,1.19,0,0,1
rail_train,rail,train,38.3,267.5,3.15,11,scatter,1,0.769,0,1,1
rail_train,rail,train,40.2,268.9,3.18,57,clusters,1,0.64,0,1,1
rail_train,rail,train,40.7,269.8,3.22,21,scatter,0,1.185,0,0,1
rail_train,rail,train,39.5,273.4,3.19,42,crowd,1,1.418,0,1,1
rail_train,rail,train,40.7,270.9,3.17,19,as built,0,0.685,0,0,1
rail_train,rail,train,40.3,269.4,3.21,26,scatter,1,1.36,0,0,1
rail_train,rail,train,40.7,270.9,3.17,13,rows,0,1.041,0,1,1
rail_train,rail,train,40.3,269.4,3.22,18,rows,1,1.059,0,0,1
rail_train,rail,train,38.7,268.9,3.12,9,scatter,1,1.199,0,0,1
rail_train,rail,train,39.2,271.2,3.2,11,scatter,1,1.179,0,0,1
rail_train,rail,train,38.8,271.0,3.11,8,cluster,1,0.635,0,0,1
rail_train,rail,train,40.4,267.9,3.18,19,crowd,1,0.764,0,1,1
rail_train,rail,train,40.2,269.9,3.25,14,cluster,1,1.384,0,0,1
rail_train,rail,train,39.3,266.8,3.22,8,scatter,0,1.346,0,0,1
rail_train,rail,train,40.3,270.3,3.24,32,scatter,0,0.58,0,1,1
rail_train,rail,train,40.1,270.5,3.23,22,scatter,0,0.607,0,0,1
rail_train,rail,train,40.7,271.9,3.22,51,crowd,1,1.325,0,1,1
rail_train,rail,train,39.1,270.2,3.19,8,cluster,1,1.091,0,1,1
rail_train,rail,train,40.5,268.9,3.13,11,scatter,0,1.212,0,1,1
rail_train,rail,train,39.6,268.4,3.23,18,cluster,1,1.225,0,1,1
rail_train,rail,train,40.7,270.1,3.21,32,crowd,1,1.412,0,0,1
rail_train,rail,train,39.1,268.5,3.22,19,cluster,1,0.919,0,1,1
rail_train,rail,train,39.2,270.5,3.2,61,clusters,0,0.747,0,0,1
rail_train,rail,train,40.4,271.5,3.19,27,scatter,1,1.278,0,1,1
rail_train,rail,train,39.7,269.9,3.23,30,scatter,0,0.847,0,1,1
rail_train,rail,train,40.4,270.3,3.24,24,clusters,0,0.659,0,1,1
rail_train,rail,train,40.5,270.5,3.09,30,scatter,1,0.89,0,1,1
rail_train,rail,train,39.9,268.6,3.18,8,scatter,1,1.296,0,0,1
rail_train,rail,train,39.9,268.9,3.23,12,scatter,1,0.929,0,1,1
rail_train,rail,train,39.2,268.2,3.15,37,crowd,1,1.377,0,0,1
rail_train,rail,train,40.1,269.1,3.24,10,scatter,1,1.247,0,0,1
rail_train,rail,train,38.5,270.0,3.13,13,scatter,1,0.794,0,0,1
rail_train,rail,train,40.6,272.3,3.18,55,clusters,1,1.113,0,0,1
rail_train,rail,train,40.0,272.7,3.21,31,crowd,1,0.76,0,1,1
rail_train,rail,train,40.2,267.9,3.22,18,cluster,0,1.306,0,0,1
rail_train,rail,train,41.1,268.3,3.12,35,rows,1,1.372,0,1,1
rail_train,rail,train,40.3,270.7,3.19,26,scatter,1,0.596,0,0,1
rail_train,rail,train,41.0,268.0,3.11,24,cluster,0,0.711,0,0,1
rail_train,rail,train,39.4,272.1,3.21,23,clusters,1,0.712,0,0,1
rail_train,rail,train,39.8,269.7,3.25,21,clusters,1,0.782,0,0,1
rail_train,rail,train,40.0,271.1,3.23,26,clusters,1,1.407,0,0,1
rail_train,rail,train,38.9,270.5,3.19,34,scatter,0,1.199,0,1,1
rail_train,rail,train,40.7,272.0,3.21,45,rows,1,1.203,0,1,1
rail_train,rail,train,39.7,268.7,3.24,22,scatter,1,0.76,0,0,1
rail_train,rail,train,39.9,270.0,3.23,29,cluster,1,1.217,0,0,1
rail_train,rail,train,39.9,268.5,3.19,29,scatter,1,0.672,0,1,1
rail_train,rail,train,40.7,268.8,3.11,23,cluster,1,1.343,0,1,1
rail_train,rail,train,41.0,269.8,3.18,56,rows,0,0.846,0,0,1
rail_train,rail,train,40.9,269.2,3.19,23,clusters,0,0.906,0,0,1
rail_train,rail,train,40.1,269.8,3.2,12,scatter,1,1.275,0,0,1
rail_train,rail,train,40.8,268.3,3.17,9,cluster,1,1.125,0,0,1
